generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
360,798.9472,760.5568,560.0303,818.2323,817.7746,806.7879,786.3011,763.8283,481.9290,781.1034,769.7775,647.2468,837.1754,828.3710,697.8290
361,798.9472,770.2555,598.5159,818.2323,816.5396,787.3574,786.3011,761.5014,622.5728,781.1034,766.1744,706.4582,837.1754,833.9449,776.6975
362,798.9472,769.9406,521.4770,818.2323,817.7746,806.7879,786.3011,773.3709,700.4851,781.1034,769.7775,647.2468,837.1754,835.5525,816.8896
363,798.9472,761.4459,638.3053,818.2323,816.5396,787.3574,786.3011,768.5945,641.9024,781.1034,766.6489,706.4582,837.1754,837.1754,837.1754
364,798.9472,766.8188,638.3053,818.2323,814.9381,770.2468,786.3011,777.0652,700.4851,781.1034,766.7717,647.2468,837.1754,826.7768,776.6975
365,798.9472,763.8515,560.0303,818.2323,817.7746,806.7879,786.3011,767.3236,648.5848,781.1034,778.1176,706.4582,837.1754,837.1754,837.1754
366,798.9472,752.6730,560.0303,818.2323,816.6828,779.4941,786.3011,767.2204,648.4436,781.1034,775.1318,706.4582,837.1754,829.1474,719.5614
367,798.9472,778.5206,609.5654,818.2323,814.0605,748.2691,786.3011,768.3906,660.3397,781.1034,781.1034,781.1034,837.1754,831.4328,766.1444
368,798.9472,775.1417,560.0303,818.2323,814.8887,746.0856,786.3011,767.2831,622.5728,781.1034,774.7187,696.1303,837.1754,833.7919,776.6975
369,798.9472,788.9687,638.3053,818.2323,815.7673,779.4941,786.3011,768.0244,641.3102,781.1034,767.8530,647.2468,837.1754,819.2128,775.7690
370,798.9472,740.7270,560.0303,818.2323,817.3168,806.7879,786.3011,764.9580,660.3397,781.1034,769.1602,706.4582,837.1754,830.1879,749.1287
371,798.9472,750.7705,587.5368,818.2323,814.6999,768.6603,786.3011,765.8973,659.1810,781.1034,779.0169,728.9396,837.1754,829.2576,760.1871
372,798.9472,778.3719,564.4743,818.2323,818.2323,818.2323,786.3011,763.3193,700.4851,781.1034,767.8262,667.7200,837.1754,837.1754,837.1754
373,798.9472,768.3673,560.0303,818.2323,815.3992,747.4046,786.3011,761.2607,571.9957,781.1034,768.9703,701.7119,837.1754,830.2760,725.1689
374,798.9472,769.0265,564.4743,818.2323,816.6828,779.4941,786.3011,775.5284,700.4851,781.1034,768.2864,667.7200,837.1754,828.5743,758.0359
375,798.9472,781.5811,560.3722,818.2323,816.2808,769.4431,786.3011,770.9873,603.3270,781.1034,764.7972,701.7119,837.1754,833.1163,758.3068
376,798.9472,768.8562,563.5341,818.2323,815.8230,769.4431,786.3011,782.6934,696.1075,781.1034,774.9420,701.7119,837.1754,834.7809,799.9223
377,798.9472,757.7619,560.0303,818.2323,817.7746,806.7879,786.3011,782.8685,700.4851,781.1034,775.1318,706.4582,837.1754,836.6932,825.1200
378,798.9472,759.7489,603.3695,818.2323,818.2323,818.2323,786.3011,753.3251,512.8268,781.1034,778.1176,706.4582,837.1754,830.9971,765.8041
379,798.9472,792.5215,638.3053,818.2323,817.7746,806.7879,786.3011,763.4883,560.5772,781.1034,778.1176,706.4582,837.1754,833.5141,766.1444
380,798.9472,764.4724,638.3053,818.2323,816.8023,793.9259,786.3011,773.7656,699.1531,781.1034,778.1176,706.4582,837.1754,837.1754,837.1754
381,798.9472,756.3887,638.3053,818.2323,814.7950,779.4941,786.3011,777.2548,700.4851,781.1034,777.6776,695.4581,837.1754,831.3069,779.3011
382,798.9472,786.0958,638.3053,818.2323,818.2323,818.2323,786.3011,778.8496,720.4640,781.1034,769.1602,706.4582,837.1754,830.4075,771.2732
383,798.9472,798.9472,798.9472,818.2323,816.6828,779.4941,786.3011,777.4510,650.8643,781.1034,771.5002,706.4582,837.1754,827.0522,668.6842
384,798.9472,788.4424,638.3053,818.2323,817.3168,806.7879,786.3011,773.3709,700.4851,781.1034,778.1176,706.4582,837.1754,821.7599,756.2070
385,798.9472,786.0958,638.3053,818.2323,817.0135,806.7879,786.3011,768.5162,678.4012,781.1034,769.9696,706.4582,837.1754,833.0566,770.3725
386,798.9472,798.9472,798.9472,818.2323,812.9192,724.7699,786.3011,772.5706,700.4851,781.1034,771.6885,695.4581,837.1754,832.1102,769.6899
387,798.9472,792.5215,638.3053,818.2323,814.8266,790.3099,786.3011,783.3031,711.3495,781.1034,766.7743,646.8104,837.1754,830.7123,776.6975
388,798.9472,781.3064,638.3053,818.2323,815.4290,793.9259,786.3011,769.9483,628.1578,781.1034,763.1886,706.4582,837.1754,829.0022,776.6975
389,798.9472,791.4297,611.0100,818.2323,815.3691,746.6518,786.3011,759.4465,700.4851,781.1034,778.1176,706.4582,837.1754,830.8123,761.1841
390,798.9472,779.4120,631.8508,818.2323,816.8590,806.7879,786.3011,776.0032,700.4851,781.1034,769.1602,706.4582,837.1754,825.3090,721.9501
391,798.9472,795.0543,740.3644,818.2323,818.2323,818.2323,786.3011,771.1290,700.4851,781.1034,768.9275,706.4582,837.1754,823.2879,716.5305
392,798.9472,798.9472,798.9472,818.2323,818.2323,818.2323,786.3011,758.6413,449.3001,781.1034,778.1176,706.4582,837.1754,827.1569,684.5370
393,798.9472,798.9472,798.9472,818.2323,818.2323,818.2323,786.3011,767.8574,700.4851,781.1034,781.1034,781.1034,837.1754,828.6355,775.7690
394,798.9472,792.5215,638.3053,818.2323,817.7746,806.7879,786.3011,755.6815,555.6462,781.1034,781.1034,781.1034,837.1754,829.8789,776.6975
395,798.9472,782.9648,560.0303,818.2323,815.5928,752.2431,786.3011,768.4679,639.8756,781.1034,776.2021,718.3222,837.1754,831.5901,745.7639
396,798.9472,792.5215,638.3053,818.2323,813.1277,752.2431,786.3011,770.7168,700.4851,781.1034,775.1318,706.4582,837.1754,818.9041,707.6835
397,798.9472,776.5392,560.0303,818.2323,811.8911,750.9215,786.3011,750.0134,593.2438,781.1034,781.1034,781.1034,837.1754,824.2836,739.2071
398,798.9472,786.0958,638.3053,818.2323,814.8517,779.4941,786.3011,764.2296,646.8277,781.1034,772.2595,642.2207,837.1754,834.7563,776.6975
399,798.9472,786.0958,638.3053,818.2323,815.4312,748.2051,786.3011,779.3208,697.6078,781.1034,769.7775,647.2468,837.1754,831.8392,776.3043
400,798.9472,792.5215,638.3053,818.2323,817.7746,806.7879,786.3011,784.1201,731.7745,781.1034,778.1176,706.4582,837.1754,832.1868,772.9380
