generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
360,793.0393,782.7425,664.3292,776.6680,770.3609,684.2301,751.1273,736.7041,698.2380,752.7753,719.2424,621.9125,843.5957,836.6244,782.4537
361,793.0393,775.0438,578.8551,776.6680,772.3188,754.9219,751.1273,743.7830,708.1818,752.7753,733.0161,672.3479,843.5957,843.5957,843.5957
362,793.0393,785.9254,658.5423,776.6680,769.5610,664.2319,751.1273,744.9856,703.4605,752.7753,746.1105,660.0641,843.5957,843.5957,843.5957
363,793.0393,779.6608,630.6374,776.6680,766.9826,684.2301,751.1273,743.3781,694.5138,752.7753,747.6757,708.1057,843.5957,841.1252,805.6569
364,793.0393,766.1438,451.5986,776.6680,772.0897,683.9568,751.1273,744.1506,685.6616,752.7753,747.1368,701.1521,843.5957,827.4234,676.6318
365,793.0393,770.8892,496.7069,776.6680,772.3188,754.9219,751.1273,742.2899,682.8315,752.7753,746.2910,659.3566,843.5957,840.6808,782.6342
366,793.0393,768.8147,578.8551,776.6680,771.5060,712.8576,751.1273,745.6524,696.5257,752.7753,750.9885,708.1057,843.5957,841.0524,780.0121
367,793.0393,781.2724,627.5749,776.6680,766.1670,680.0499,751.1273,745.6427,723.7041,752.7753,736.6321,639.2754,843.5957,834.6371,752.5710
368,793.0393,777.5941,664.3292,776.6680,763.8867,680.0499,751.1273,742.6239,696.5257,752.7753,743.6217,657.9435,843.5957,838.0017,767.3287
369,793.0393,764.0902,584.1525,776.6680,767.5842,680.0499,751.1273,738.0876,662.6437,752.7753,742.0546,708.1057,843.5957,830.4526,681.9957
370,793.0393,748.9022,564.9238,776.6680,767.7015,714.7681,751.1273,740.0229,696.5257,752.7753,746.1985,677.6960,843.5957,834.2881,742.6401
371,793.0393,771.7523,646.9950,776.6680,765.0518,680.0499,751.1273,744.3653,664.3476,752.7753,747.4149,708.1057,843.5957,834.6085,765.3285
372,793.0393,762.6436,463.0033,776.6680,767.5809,711.7538,751.1273,741.8652,708.1818,752.7753,752.7753,752.7753,843.5957,834.7613,795.1422
373,793.0393,780.2033,664.3292,776.6680,769.1786,696.2528,751.1273,736.2618,658.7415,752.7753,750.9885,708.1057,843.5957,839.1135,792.4009
374,793.0393,758.5062,567.3815,776.6680,775.7982,754.9219,751.1273,730.9014,636.8674,752.7753,750.9885,708.1057,843.5957,843.5957,843.5957
375,793.0393,765.8482,628.1027,776.6680,776.6680,776.6680,751.1273,735.4247,603.4270,752.7753,752.7753,752.7753,843.5957,839.1091,787.5123
376,793.0393,759.1861,578.8551,776.6680,769.8459,690.4329,751.1273,728.8461,594.3026,752.7753,752.7753,752.7753,843.5957,843.5957,843.5957
377,793.0393,760.2771,562.8940,776.6680,774.9283,754.9219,751.1273,736.9403,652.0983,752.7753,749.2017,708.1057,843.5957,841.6576,795.1422
378,793.0393,756.1919,503.9993,776.6680,772.6118,718.7559,751.1273,740.8268,673.6754,752.7753,744.4241,685.0689,843.5957,841.0068,790.7844
379,793.0393,757.4966,578.8551,776.6680,773.2099,754.9219,751.1273,730.9677,595.0402,752.7753,748.2607,639.9113,843.5957,840.6933,794.8589
380,793.0393,746.3597,503.9993,776.6680,771.7184,696.4201,751.1273,725.3394,631.0535,752.7753,750.9885,708.1057,843.5957,839.1975,790.0175
381,793.0393,765.6078,578.8551,776.6680,775.8195,755.4544,751.1273,746.0260,678.4419,752.7753,750.9885,708.1057,843.5957,838.4578,750.8845
382,793.0393,755.3289,578.8551,776.6680,776.6680,776.6680,751.1273,732.7312,567.1235,752.7753,750.9885,708.1057,843.5957,841.9400,826.0266
383,793.0393,745.0142,578.8551,776.6680,773.8605,706.4803,751.1273,742.3609,644.3623,752.7753,749.1391,661.8710,843.5957,838.8330,761.3201
384,793.0393,755.3868,575.6040,776.6680,766.2988,683.9568,751.1273,745.1755,657.1785,752.7753,747.4149,708.1057,843.5957,838.3094,747.1758
385,793.0393,772.4457,664.3292,776.6680,774.0585,754.9219,751.1273,738.1483,658.4161,752.7753,745.0027,692.4693,843.5957,838.4934,775.5997
386,793.0393,780.4992,664.3292,776.6680,766.4255,683.9568,751.1273,736.5313,684.4879,752.7753,745.8465,708.1057,843.5957,835.3467,749.7596
387,793.0393,773.3949,578.8551,776.6680,773.1010,752.7324,751.1273,738.7305,669.8610,752.7753,748.3222,686.1182,843.5957,841.0222,814.9955
388,793.0393,757.6943,536.6522,776.6680,771.7256,696.6003,751.1273,742.5891,662.6437,752.7753,750.9885,708.1057,843.5957,829.5824,753.0967
389,793.0393,781.8921,634.2062,776.6680,774.0585,754.9219,751.1273,741.7694,684.8931,752.7753,746.5969,687.6559,843.5957,832.7754,768.2804
390,793.0393,785.7965,664.3292,776.6680,775.7982,754.9219,751.1273,740.6960,657.1785,752.7753,749.2132,663.7230,843.5957,841.5022,818.4211
391,793.0393,773.1547,664.3292,776.6680,775.7982,754.9219,751.1273,743.7594,707.6685,752.7753,733.1674,639.2754,843.5957,833.2642,750.8845
392,793.0393,760.8083,531.6661,776.6680,774.9283,754.9219,751.1273,745.4449,663.9150,752.7753,738.3349,639.2754,843.5957,835.6566,732.5249
393,793.0393,779.4179,664.3292,776.6680,775.7982,754.9219,751.1273,751.1273,751.1273,752.7753,752.2935,740.7299,843.5957,841.9400,826.0266
394,793.0393,787.8909,664.3292,776.6680,775.7982,754.9219,751.1273,748.9334,723.7041,752.7753,742.6342,677.9267,843.5957,839.8368,764.8741
395,793.0393,787.6006,664.3292,776.6680,766.9643,680.0499,751.1273,746.7104,722.9754,752.7753,743.8414,708.1057,843.5957,838.9034,776.2055
396,793.0393,781.0328,664.3292,776.6680,770.2557,724.5593,752.6954,742.4188,647.3876,752.7753,746.5264,685.8925,843.5957,835.1268,647.1239
397,793.0393,778.0355,656.5544,776.6680,769.9593,720.6300,752.6954,748.9555,693.6955,752.7753,741.0630,661.8710,843.5957,830.7629,709.3618
398,793.0393,781.7724,578.8551,776.6680,771.4489,754.9219,752.6954,746.1248,694.2224,752.7753,741.0882,639.2754,843.5957,841.6119,800.6782
399,793.0393,787.8909,664.3292,776.6680,769.3427,702.2664,752.9868,747.7665,723.7041,752.7753,733.6986,579.5988,843.5957,833.5504,682.5986
400,793.0393,786.3054,664.3292,776.6680,775.7982,754.9219,752.9868,749.4352,725.2722,752.7753,732.4304,520.6702,843.5957,836.1667,669.7829
