generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
360,713.0422,704.9342,628.7078,774.5854,773.8350,755.8270,690.8121,685.4745,557.3709,746.4329,731.5443,611.3230,795.0086,795.0086,795.0086
361,713.0422,713.0422,713.0422,774.5854,774.5854,774.5854,690.8121,686.1182,629.4748,746.4329,693.0744,520.1392,795.0086,791.1412,698.3245
362,713.0422,709.1696,616.2279,774.5854,772.4527,747.9275,690.8121,681.9636,551.0202,746.4329,698.2003,551.3067,795.0086,795.0086,795.0086
363,713.0422,713.0422,713.0422,774.5854,770.4536,724.6063,690.8121,682.7447,541.1457,746.4329,688.0048,482.0643,795.0086,795.0086,795.0086
364,713.0422,709.6688,628.7078,774.5854,770.3723,695.9164,690.8121,678.2078,439.2961,746.4329,701.0508,511.2353,795.0086,791.6605,711.3077
365,713.0422,709.6688,628.7078,774.5854,767.7246,683.0400,690.8121,687.1923,600.3151,746.4329,685.1886,551.3067,795.0086,790.7042,687.3998
366,713.0422,702.9601,611.3051,774.5854,770.3201,747.9275,691.0104,668.1278,497.2366,746.4329,730.2197,611.3230,795.0086,795.0086,795.0086
367,713.0422,709.6688,628.7078,774.5854,766.8917,715.5338,691.0104,646.5421,489.4729,746.4329,722.7154,558.8234,795.0086,793.6900,762.0436
368,713.0422,709.6688,628.7078,774.5854,759.3480,690.4963,691.0104,618.9362,440.1122,746.4329,735.7081,611.3230,795.0086,795.0086,795.0086
369,713.0422,712.4254,697.6236,774.5854,769.2538,747.9275,691.0104,601.9768,472.9221,746.4329,740.3401,594.1125,795.0086,787.6990,726.6566
370,713.0422,707.3523,628.7078,774.5854,768.4109,726.8545,691.0104,665.5018,472.9221,746.4329,712.0745,572.8952,795.0086,781.4236,662.8171
371,713.0422,707.3523,628.7078,774.5854,767.2617,698.1240,691.0104,688.8555,637.1387,746.4329,704.0351,552.7292,795.0086,795.0086,795.0086
372,713.0422,700.1626,628.7078,774.5854,766.6298,735.6430,691.0104,691.0104,691.0104,746.4329,714.9071,551.3067,795.0086,787.6079,711.3077
373,729.0140,706.9343,628.7078,774.5854,768.7624,735.6430,691.0104,688.8555,637.1387,746.4329,724.8153,611.3230,795.0086,790.9559,726.6566
374,729.0140,712.8632,644.6795,774.5854,766.1919,683.0400,691.0104,691.0104,691.0104,746.4329,722.4147,551.3067,795.0086,783.5206,668.2578
375,729.0140,711.2919,627.2769,774.5854,764.6692,694.2479,691.0104,688.8555,637.1387,746.4329,737.6546,611.3230,795.0086,787.0765,665.0590
376,729.0140,705.5867,627.2769,774.5854,772.4527,747.9275,691.0104,686.7007,637.1387,746.4329,731.8461,601.4507,795.0086,792.2033,735.8062
377,729.0140,720.2690,642.6400,774.5854,769.7285,733.1363,691.0104,684.0393,570.6034,746.4329,714.0248,611.3230,795.0086,792.8155,762.0436
378,729.0140,719.0156,627.2769,774.5854,772.4527,747.9275,691.0104,681.5942,617.2216,746.4329,719.4109,611.3230,795.0086,793.5777,784.0777
379,729.0140,728.3751,713.0422,774.5854,772.4527,747.9275,691.0104,671.2875,497.2366,746.4329,725.9716,551.3067,795.0086,792.2745,726.6566
380,729.0140,711.5569,629.9258,774.5854,768.7075,654.2973,691.0104,665.0074,497.2366,746.4329,713.8818,551.3067,795.0086,786.4419,681.3858
381,729.0140,721.3029,620.5719,774.5854,771.3864,747.9275,691.0104,682.3909,637.1387,746.4329,725.4655,551.3067,795.0086,789.5404,726.6566
382,729.0140,718.3037,629.9258,774.5854,772.8742,731.8062,691.0104,675.2267,570.6034,746.4329,736.2440,623.8828,795.0086,785.8743,635.0032
383,729.0140,727.1331,681.9917,774.5854,772.4527,747.9275,691.0104,682.3909,637.1387,746.4329,712.2408,546.4017,795.0086,791.6605,711.3077
384,729.0140,715.3594,640.6518,774.5854,773.5191,747.9275,691.0104,684.0393,570.6034,746.4329,689.4993,481.3550,795.0086,788.3314,711.3077
385,729.0140,725.0504,629.9258,774.5854,772.7687,747.9275,691.0104,678.0812,637.1387,746.4329,703.1266,546.9996,795.0086,792.2745,726.6566
386,729.0140,725.6406,644.6795,774.5854,774.5854,774.5854,691.0104,684.5458,637.1387,746.4329,709.5446,521.3217,795.0086,788.2218,726.6566
387,729.0140,725.6137,644.6795,774.5854,770.3235,721.3543,691.0104,682.3909,637.1387,746.4329,672.3910,551.3067,795.0086,790.9559,726.6566
388,729.0140,715.6446,630.8885,774.5854,773.5191,747.9275,696.1322,684.7507,637.1387,746.4329,690.2037,546.5778,795.0086,773.9704,679.1658
389,729.0140,725.6406,644.6795,774.5854,774.5854,774.5854,718.5598,669.7940,569.5520,746.4329,709.4067,543.7825,795.0086,789.5404,726.6566
390,729.0140,715.5205,644.6795,774.5854,773.5623,749.0080,718.5598,680.9000,570.6034,746.4329,711.7574,479.9998,795.0086,795.0086,795.0086
391,729.0140,727.2572,685.0941,774.5854,773.5191,747.9275,718.5598,697.9455,621.2672,746.4329,709.2052,551.3067,795.0086,795.0086,795.0086
392,729.0140,729.0140,729.0140,774.5854,768.4486,699.5680,718.5598,699.0742,570.6034,746.4329,708.4535,607.6072,795.0086,793.1672,748.9730
393,729.0140,729.0140,729.0140,774.5854,767.6701,691.3216,718.5598,688.8832,526.6399,746.4329,725.7699,546.4017,795.0086,795.0086,795.0086
394,729.0140,721.6283,628.7078,774.5854,762.7408,680.4535,718.5598,703.2489,637.1387,746.4329,718.7226,527.0576,795.0086,788.8956,710.5355
395,729.0140,718.3037,629.9258,774.5854,771.3864,747.9275,718.5598,701.2942,557.6793,746.4329,726.0624,607.6072,795.0086,790.9287,693.0114
396,729.0140,722.2672,644.6795,774.5854,771.7811,704.4784,718.5598,702.4081,591.1031,746.4329,717.0103,551.3067,795.0086,790.9559,726.6566
397,729.0140,729.0140,729.0140,774.5854,771.6419,747.9275,718.5598,715.2176,650.9762,746.4329,698.5297,551.3067,795.0086,784.3030,664.0719
398,729.0140,729.0140,729.0140,774.5854,772.7441,747.9275,718.5598,707.1780,650.9762,746.4329,728.3870,565.5042,795.0086,787.6990,726.6566
399,729.0140,722.2672,644.6795,774.5854,773.5191,747.9275,718.5598,708.6798,650.9762,746.4329,706.3288,569.4515,795.0086,785.0919,683.7946
400,729.0140,725.6406,644.6795,774.5854,773.5191,747.9275,718.5598,709.0395,615.0306,746.4329,713.4402,546.4017,795.0086,789.7632,663.8750
